,Names,Profile URLs
1449,Roza Mohammed,https://pureportal.coventry.ac.uk/en/persons/roza-mohammed/publications/
1450,Mujahid Mohiuddin Babu,https://pureportal.coventry.ac.uk/en/persons/mujahid-mohiuddin-babu/publications/
1451,Rachel Monaghan,https://pureportal.coventry.ac.uk/en/persons/rachel-monaghan/publications/
1452,Joy Monkhouse,https://pureportal.coventry.ac.uk/en/persons/joy-monkhouse/publications/
1453,Bontle Beauty Monnanyane,https://pureportal.coventry.ac.uk/en/persons/bontle-beauty-monnanyane/publications/
1454,Tamlyn Monson,https://pureportal.coventry.ac.uk/en/persons/tamlyn-monson/publications/
1455,Azadeh Montazami,https://pureportal.coventry.ac.uk/en/persons/azadeh-montazami/publications/
1456,Philip Monypenny,https://pureportal.coventry.ac.uk/en/persons/philip-monypenny/publications/
1457,Louise Moody,https://pureportal.coventry.ac.uk/en/persons/louise-moody/publications/
1458,Stacey Moon-Tracy,https://pureportal.coventry.ac.uk/en/persons/stacey-moon-tracy/publications/
1459,Fiona Moor,https://pureportal.coventry.ac.uk/en/persons/fiona-moor/publications/
1460,Samuel Moore,https://pureportal.coventry.ac.uk/en/persons/samuel-moore/publications/
1461,Sean Moore,https://pureportal.coventry.ac.uk/en/persons/sean-moore/publications/
1462,Anna Moorhouse,https://pureportal.coventry.ac.uk/en/persons/anna-moorhouse/publications/
1463,Reza Moosavi,https://pureportal.coventry.ac.uk/en/persons/reza-moosavi/publications/
1464,Carlos Morgado Areia,https://pureportal.coventry.ac.uk/en/persons/carlos-morgado-areia/publications/
1465,Catherine Morgan,https://pureportal.coventry.ac.uk/en/persons/catherine-morgan/publications/
1466,Katie Morgan,https://pureportal.coventry.ac.uk/en/persons/katie-morgan/publications/
1467,Mike Morgan,https://pureportal.coventry.ac.uk/en/persons/mike-morgan/publications/
1468,Richard Morgan,https://pureportal.coventry.ac.uk/en/persons/richard-morgan-2/publications/
1469,Marina Morgani-Birchall,https://pureportal.coventry.ac.uk/en/persons/marina-morgani-birchall/publications/
1470,Luca Morini,https://pureportal.coventry.ac.uk/en/persons/luca-morini/publications/
1471,Sheriden Morley,https://pureportal.coventry.ac.uk/en/persons/sheriden-morley-2/publications/
1472,Igor Morozov,https://pureportal.coventry.ac.uk/en/persons/igor-morozov/publications/
1473,Dr Andrew Morris,https://pureportal.coventry.ac.uk/en/persons/andrew-morris/publications/
1474,Katherine-Anne Morris,https://pureportal.coventry.ac.uk/en/persons/katherine-anne-morris/publications/
1475,Rhys Morris,https://pureportal.coventry.ac.uk/en/persons/rhys-morris/publications/
1476,Chas Morrison,https://pureportal.coventry.ac.uk/en/persons/chas-morrison/publications/
1477,Joe Morrissey,https://pureportal.coventry.ac.uk/en/persons/joe-morrissey/publications/
1478,Tim Morse,https://pureportal.coventry.ac.uk/en/persons/tim-morse/publications/
1479,Judith Mossman,https://pureportal.coventry.ac.uk/en/persons/judith-mossman/publications/
1480,Shervin Motamedi,https://pureportal.coventry.ac.uk/en/persons/shervin-motamedi/publications/
1481,Mmatumisang Motsisi,https://pureportal.coventry.ac.uk/en/persons/mmatumisang-motsisi/publications/
1482,Leila Moueddene,https://pureportal.coventry.ac.uk/en/persons/leila-moueddene/publications/
1483,Toby Mountain,https://pureportal.coventry.ac.uk/en/persons/toby-mountain/publications/
1484,Seyed Mousavi,https://pureportal.coventry.ac.uk/en/persons/seyed-mousavi-mousavi/publications/
1485,Maha Moustafa,https://pureportal.coventry.ac.uk/en/persons/maha-moustafa/publications/
1486,Sophie Mowle,https://pureportal.coventry.ac.uk/en/persons/sophie-mowle/publications/
1487,Hao Mu,https://pureportal.coventry.ac.uk/en/persons/hao-mu/publications/
1488,Reem Muaid,https://pureportal.coventry.ac.uk/en/persons/reem-muaid/publications/
1489,Fred Mudhai,https://pureportal.coventry.ac.uk/en/persons/fred-mudhai/publications/
1490,Oliver Mudyarabikwa,https://pureportal.coventry.ac.uk/en/persons/oliver-mudyarabikwa/publications/
1491,Taus Muganda,https://pureportal.coventry.ac.uk/en/persons/taus-muganda/publications/
1492,Musa Muhammad,https://pureportal.coventry.ac.uk/en/persons/musa-muhammad/publications/
1493,Rosida Rakhmawati Muhammad,https://pureportal.coventry.ac.uk/en/persons/rosida-rakhmawati-muhammad/publications/
1494,Munya Mukesi,https://pureportal.coventry.ac.uk/en/persons/munya-mukesi/publications/
1495,Abay Mulatu,https://pureportal.coventry.ac.uk/en/persons/abay-mulatu/publications/
1496,Mado M Mulenge Hughes,https://pureportal.coventry.ac.uk/en/persons/mado-m-mulenge-hughes/publications/
1497,Shantanu Mullick,https://pureportal.coventry.ac.uk/en/persons/shantanu-mullick/publications/
1498,Claire Munialo,https://pureportal.coventry.ac.uk/en/persons/claire-munialo/publications/
1499,Emma Murphy,https://pureportal.coventry.ac.uk/en/persons/emma-murphy/publications/
1500,Nikki Murphy,https://pureportal.coventry.ac.uk/en/persons/nikki-murphy/publications/
1501,Paul Eugene Murphy,https://pureportal.coventry.ac.uk/en/persons/paul-eugene-murphy/publications/
1502,Peta Murphy-Burke,https://pureportal.coventry.ac.uk/en/persons/peta-murphy-burke/publications/
1503,Edie Murray,https://pureportal.coventry.ac.uk/en/persons/edie-murray/publications/
1504,Rebecca Jane Murray,https://pureportal.coventry.ac.uk/en/persons/rebecca-jane-murray/publications/
1505,Samra Yasmin Mursaleen,https://pureportal.coventry.ac.uk/en/persons/samra-yasmin-mursaleen/publications/
1506,Mansoob Murshed,https://pureportal.coventry.ac.uk/en/persons/mansoob-murshed/publications/
1507,Uroosa Mushtaq,https://pureportal.coventry.ac.uk/en/persons/uroosa-mushtaq/publications/
1508,Deepa Muthu Krishnan,https://pureportal.coventry.ac.uk/en/persons/deepa-muthu-krishnan/publications/
1509,David Mutigwa,https://pureportal.coventry.ac.uk/en/persons/david-mutigwa/publications/
1510,Samreen Muzammil,https://pureportal.coventry.ac.uk/en/persons/samreen-muzammil/publications/
1511,Dingayo Mzyece,https://pureportal.coventry.ac.uk/en/persons/dingayo-mzyece/publications/
1512,Gilbert Naab,https://pureportal.coventry.ac.uk/en/persons/gilbert-naab/publications/
1513,Hassan Naanouh,https://pureportal.coventry.ac.uk/en/persons/hassan-naanouh/publications/
1514,Asmar Nadeem,https://pureportal.coventry.ac.uk/en/persons/asmar-nadeem/publications/
1515,Raguram Nagarajan,https://pureportal.coventry.ac.uk/en/persons/raguram-nagarajan/publications/
1516,Roopa Nagori,https://pureportal.coventry.ac.uk/en/persons/roopa-nagori/publications/
1517,Shruti Nair,https://pureportal.coventry.ac.uk/en/persons/shruti-nair/publications/
1518,Laian Najjar,https://pureportal.coventry.ac.uk/en/persons/laian-najjar/publications/
1519,Monica Nakra,https://pureportal.coventry.ac.uk/en/persons/monica-nakra/publications/
1520,Brian Nalumenya,https://pureportal.coventry.ac.uk/en/persons/brian-nalumenya/publications/
1521,Yasaman Namazi,https://pureportal.coventry.ac.uk/en/persons/yasaman-namazi/publications/
1522,Chetak Nangare,https://pureportal.coventry.ac.uk/en/persons/chetak-nangare/publications/
1523,Valerie Nangle,https://pureportal.coventry.ac.uk/en/persons/valerie-nangle/publications/
1524,Adam Nash,https://pureportal.coventry.ac.uk/en/persons/adam-nash/publications/
1525,Meysam Nasr Azadani,https://pureportal.coventry.ac.uk/en/persons/meysam-nasr-azadani/publications/
1526,Payam Nathani,https://pureportal.coventry.ac.uk/en/persons/payam-nathani/publications/
1527,Lara Naylor,https://pureportal.coventry.ac.uk/en/persons/lara-naylor/publications/
1528,Lucy Nchapi-Moloisane,https://pureportal.coventry.ac.uk/en/persons/lucy-nchapi-moloisane/publications/
1529,Siona Ndeh Cynthia,https://pureportal.coventry.ac.uk/en/persons/siona-ndeh-cynthia/publications/
1530,David Ndolo,https://pureportal.coventry.ac.uk/en/persons/david-ndolo/publications/
1531,Lawrence Ndupu,https://pureportal.coventry.ac.uk/en/persons/lawrence-ndupu/publications/
1532,Catalina Neculai,https://pureportal.coventry.ac.uk/en/persons/catalina-neculai/publications/
1533,Alexandra Negoita,https://pureportal.coventry.ac.uk/en/persons/alexandra-negoita/publications/
1534,Tosha Nembhard,https://pureportal.coventry.ac.uk/en/persons/tosha-nembhard/publications/
1535,Hilary Nesi,https://pureportal.coventry.ac.uk/en/persons/hilary-nesi/publications/
1536,Mohammad Khaleq Newaz,https://pureportal.coventry.ac.uk/en/persons/mohammad-khaleq-newaz/publications/
1537,Sue Newing,https://pureportal.coventry.ac.uk/en/persons/sue-newing/publications/
1538,Dean Newman,https://pureportal.coventry.ac.uk/en/persons/dean-newman/publications/
1539,Michael Newman,https://pureportal.coventry.ac.uk/en/persons/michael-newman/publications/
1540,Michelle Newman,https://pureportal.coventry.ac.uk/en/persons/michelle-newman/publications/
1541,Steph Newman,https://pureportal.coventry.ac.uk/en/persons/steph-newman/publications/
1542,Alireza Nezhadettehad,https://pureportal.coventry.ac.uk/en/persons/alireza-nezhadettehad/publications/
1543,Choa Ping Ng,https://pureportal.coventry.ac.uk/en/persons/choa-ping-ng/publications/
1544,Chung Fei Ng,https://pureportal.coventry.ac.uk/en/persons/chung-fei-ng/publications/
1545,Samson Ngambi,https://pureportal.coventry.ac.uk/en/persons/samson-ngambi/publications/
1546,Hoang Nga Nguyen,https://pureportal.coventry.ac.uk/en/persons/hoang-nga-nguyen/publications/
1547,Nam Trung Nguyen,https://pureportal.coventry.ac.uk/en/persons/nam-trung-nguyen/publications/
1548,Quang Nguyen,https://pureportal.coventry.ac.uk/en/persons/quang-nguyen/publications/
1549,Thai Nguyen,https://pureportal.coventry.ac.uk/en/persons/thai-nguyen/publications/
1550,Thang Nguyen,https://pureportal.coventry.ac.uk/en/persons/thang-nguyen/publications/
1551,Mirela Nica,https://pureportal.coventry.ac.uk/en/persons/mirela-nica/publications/
1552,Judeline Nicholas,https://pureportal.coventry.ac.uk/en/persons/judeline-nicholas/publications/
1553,Hanna Nicholls-Findlay,https://pureportal.coventry.ac.uk/en/persons/hanna-nicholls-findlay/publications/
1554,Heidi Nicholson,https://pureportal.coventry.ac.uk/en/persons/heidi-nicholson/publications/
1555,Ann-Marie Nienaber,https://pureportal.coventry.ac.uk/en/persons/ann-marie-nienaber/publications/
1556,Kamyar Nikzadfar,https://pureportal.coventry.ac.uk/en/persons/kamyar-nikzadfar/publications/
1557,Arum Ningsih,https://pureportal.coventry.ac.uk/en/persons/arum-ningsih/publications/
1558,Anurag Niranjan,https://pureportal.coventry.ac.uk/en/persons/anurag-niranjan/publications/
1559,Tim Nisbet,https://pureportal.coventry.ac.uk/en/persons/tim-nisbet/publications/
1560,Jonathan Nixon,https://pureportal.coventry.ac.uk/en/persons/jonathan-nixon/publications/
1561,Abdurafiu Noah,https://pureportal.coventry.ac.uk/en/persons/abdurafiu-noah/publications/
1562,George Arthur Noble,https://pureportal.coventry.ac.uk/en/persons/george-arthur-noble/publications/
1563,Glenn Noble,https://pureportal.coventry.ac.uk/en/persons/glenn-noble/publications/
1564,Masayo Nojiri Gershon,https://pureportal.coventry.ac.uk/en/persons/masayo-nojiri-gershon/publications/
1565,Mark Noon,https://pureportal.coventry.ac.uk/en/persons/mark-noon/publications/
1566,Paul Noon,https://pureportal.coventry.ac.uk/en/persons/paul-noon-2/publications/
1567,Muhammad Usama Noorani,https://pureportal.coventry.ac.uk/en/persons/muhammad-usama-noorani/publications/
1568,Math Noortmann,https://pureportal.coventry.ac.uk/en/persons/math-noortmann/publications/
1569,Maria Norris,https://pureportal.coventry.ac.uk/en/persons/maria-norris/publications/
1570,Jessica Northey,https://pureportal.coventry.ac.uk/en/persons/jessica-northey/publications/
1571,Asia Nosheen,https://pureportal.coventry.ac.uk/en/persons/asia-nosheen/publications/
1572,Allan Joel Zalimba Ntata,https://pureportal.coventry.ac.uk/en/persons/allan-joel-zalimba-ntata/publications/
1573,Martin Nthakomwa,https://pureportal.coventry.ac.uk/en/persons/martin-nthakomwa/publications/
1574,Hyppolite Ntigurirwa,https://pureportal.coventry.ac.uk/en/persons/hyppolite-ntigurirwa/publications/
1575,Ilias Ntoukas,https://pureportal.coventry.ac.uk/en/persons/ilias-ntoukas/publications/
1576,Conifer Nwaberiegwu,https://pureportal.coventry.ac.uk/en/persons/conifer-nwaberiegwu/publications/
1577,Amy Nwanekezie,https://pureportal.coventry.ac.uk/en/persons/amy-nwanekezie/publications/
1578,Chiwuokem Nwoko,https://pureportal.coventry.ac.uk/en/persons/chiwuokem-nwoko/publications/
1579,Chijioke Obasi,https://pureportal.coventry.ac.uk/en/persons/chijioke-obasi/publications/
1580,Isaac Obeng,https://pureportal.coventry.ac.uk/en/persons/isaac-obeng-2/publications/
1581,Samuel Obeng,https://pureportal.coventry.ac.uk/en/persons/samuel-obeng/publications/
1582,George Obeng Dankwah,https://pureportal.coventry.ac.uk/en/persons/george-obeng-dankwah/publications/
1583,Valentine Obiora,https://pureportal.coventry.ac.uk/en/persons/valentine-obiora/publications/
1584,Laura O'Brien,https://pureportal.coventry.ac.uk/en/persons/laura-obrien/publications/
1585,Rory O'Brien,https://pureportal.coventry.ac.uk/en/persons/rory-obrien/publications/
1586,Steve O'Brien,https://pureportal.coventry.ac.uk/en/persons/steve-obrien/publications/
1587,Lorna O'Doherty,https://pureportal.coventry.ac.uk/en/persons/lorna-odoherty/publications/
1588,Amy O'Donnell,https://pureportal.coventry.ac.uk/en/persons/amy-odonnell/publications/
1589,Dylan O'Driscoll,https://pureportal.coventry.ac.uk/en/persons/dylan-odriscoll/publications/
1590,Clare O'Flanagan,https://pureportal.coventry.ac.uk/en/persons/clare-oflanagan/publications/
1591,Chioma Ofoma,https://pureportal.coventry.ac.uk/en/persons/chioma-nkechi-ofoma/publications/
1592,Ikedinachi Ogamba,https://pureportal.coventry.ac.uk/en/persons/ikedinachi-kingsley-ogamba/publications/
1593,Chibuzor Oguamanam,https://pureportal.coventry.ac.uk/en/persons/chibuzor-oguamanam/publications/
1594,Ogechi Ohadomere,https://pureportal.coventry.ac.uk/en/persons/ogechi-ohadomere-2/publications/
1595,Maureen O'Hara,https://pureportal.coventry.ac.uk/en/persons/maureen-ohara/publications/
1596,Isaiah Oino,https://pureportal.coventry.ac.uk/en/persons/isaiah-oino/publications/
1597,Ejemen Ojobo,https://pureportal.coventry.ac.uk/en/persons/ejemen-ojobo/publications/
1598,Justin Okoli,https://pureportal.coventry.ac.uk/en/persons/justin-okoli/publications/
1599,Somtobechukwu Nwachukwu Okpala,https://pureportal.coventry.ac.uk/en/persons/somtobechukwu-nwachukwu-okpala/publications/
1600,Ijeoma Okpechi,https://pureportal.coventry.ac.uk/en/persons/ijeoma-okpechi/publications/
1601,Mirhiga Okuwhere,https://pureportal.coventry.ac.uk/en/persons/mirhiga-okuwhere/publications/
1602,Nduka Okwose,https://pureportal.coventry.ac.uk/en/persons/nduka-okwose/publications/
1603,Olusola Oladipo,https://pureportal.coventry.ac.uk/en/persons/olusola-oladipo/publications/
1604,Olatunde Olajide,https://pureportal.coventry.ac.uk/en/persons/olatunde-olajide-2/publications/
1605,Olukemi Olaniran,https://pureportal.coventry.ac.uk/en/persons/olukemi-olaniran-3/publications/
1606,Olayide Olatilewa Olaosebikan,https://pureportal.coventry.ac.uk/en/persons/olayide-olatilewa-olaosebikan/publications/
1607,Magret Olarewaju,https://pureportal.coventry.ac.uk/en/persons/magret-olarewaju/publications/
1608,Nick Oldham,https://pureportal.coventry.ac.uk/en/persons/nick-oldham/publications/
1609,Scott Oldroyd,https://pureportal.coventry.ac.uk/en/persons/scott-oldroyd/publications/
1610,James Juma Olela,https://pureportal.coventry.ac.uk/en/persons/james-juma-olela/publications/
1611,Fraser Oliver,https://pureportal.coventry.ac.uk/en/persons/fraser-oliver/publications/
1612,Kehinde Olowookere,https://pureportal.coventry.ac.uk/en/persons/kehinde-olowookere/publications/
1613,Adegoke Olubanwo,https://pureportal.coventry.ac.uk/en/persons/adegoke-olubanwo/publications/
1614,Oluwapelumi Oluwadamilare Olubori,https://pureportal.coventry.ac.uk/en/persons/oluwapelumi-oluwadamilare-olubori/publications/
1615,Raina O'Mahony,https://pureportal.coventry.ac.uk/en/persons/raina-omahony/publications/
1616,Rose O'Malley,https://pureportal.coventry.ac.uk/en/persons/rose-omalley/publications/
1617,Maktoba Omar,https://pureportal.coventry.ac.uk/en/persons/maktoba-omar-omar-saad/publications/
1618,Muna Omar,https://pureportal.coventry.ac.uk/en/persons/muna-omar/publications/
1619,Tanya O'Meara,https://pureportal.coventry.ac.uk/en/persons/tanya-omeara/publications/
1620,Jude Ominyi,https://pureportal.coventry.ac.uk/en/persons/jude-ominyi/publications/
1621,Joyce Omojor-Oche,https://pureportal.coventry.ac.uk/en/persons/joyce-omojor-oche/publications/
1622,Richard Ondimu,https://pureportal.coventry.ac.uk/en/persons/richard-ondimu/publications/
1623,Andrea Ondruskova,https://pureportal.coventry.ac.uk/en/persons/andrea-ondruskova/publications/
1624,Edward Ong,https://pureportal.coventry.ac.uk/en/persons/edward-ong-yung-chet/publications/
1625,Oghenerukevwe Oghenemarho Onomavwe,https://pureportal.coventry.ac.uk/en/persons/oghenerukevwe-oghenemarho-onomavwe/publications/
1626,Joanne Opie,https://pureportal.coventry.ac.uk/en/persons/joanne-opie/publications/
1627,Elif Oran,https://pureportal.coventry.ac.uk/en/persons/elif-oran/publications/
1628,Kayleigh Orchard,https://pureportal.coventry.ac.uk/en/persons/kayleigh-orchard/publications/
